time	X
269	97.2525
270	88.7758
271	95.4015
272	93.6535
273	97.8116
274	97.2177
275	98.7026
276	102.3514
277	97.9183
278	98.5903
279	96.5779
280	98.1135
281	92.6694
282	97.6181
283	95.158
284	105.0814
285	104.0913
286	101.5441
287	97.6822
288	102.5836
289	102.5322
290	106.3348
291	105.5952
292	107.6282
293	104.4049
294	102.1124
295	105.3711
296	102.3136
297	100.0757
298	103.5562
299	105.1492
300	105.983
301	108.33
302	113.6629
303	113.7253
304	106.5378
305	104.4819
306	96.3986
307	91.8495
308	99.3647
309	99.4692
310	97.9931
311	99.943
312	102.1717
313	101.5803
314	99.6148
315	91.0047
316	99.0492
317	98.5125
318	97.5548
319	95.3561
320	93.0191
321	96.6327
322	95.8039
323	98.2139
324	100.986
325	103.2332
326	104.6786
327	106.0303
328	103.5897
329	105.0215
330	109.2595
331	104.0804
332	95.7012
333	93.2716
334	95.176
335	94.643
336	97.5352
337	102.5904
338	99.6832
339	94.2195
340	96.6244
341	98.6732
342	95.9652
343	98.2188
344	95.5067
345	95.9193
346	99.6395
347	103.962
348	105.146
349	110.4927
350	107.2993
351	96.8759
352	98.6495
353	94.4582
354	96.031
355	94.5135
356	96.3877
357	94.5446
358	96.1128
359	99.1348
360	104.5235
361	108.2083
362	110.4523
363	99.1913
364	103.6855
365	104.4792
366	105.9419
367	102.3931
368	103.6976
369	95.6888
370	96.394
371	98.9321
372	97.5856
373	97.548
374	99.3839
375	95.3686
376	94.0453
377	97.6217
378	92.2136
379	98.4025
380	90.566
381	94.3672
382	94.7329
383	91.5984
384	86.0155
385	88.9667
386	93.3677
387	89.1599
388	89.2974
389	85.2047
390	92.5057
391	89.0049
392	89.8831
393	89.7141
394	93.1694
395	83.4053
396	89.5913
397	97.3708
398	96.4035
399	94.5068
400	94.6349
401	92.3769
402	94.1385
403	95.4988
404	97.354
405	92.6526
406	91.7316
407	96.2216
408	97.2614
409	101.1689
410	99.594
411	96.104
412	95.9835
413	100.1737
414	97.1307
415	95.6345
416	97.8496
417	95.6651
418	91.974
419	94.3651
420	95.9271
421	91.9824
422	90.5174
423	96.5658
424	95.8615
425	98.7074
426	98.0969
427	100.9893
428	103.3423
429	100.1684
430	92.8182
431	91.634
432	89.6618
433	89.8251
434	98.1839
435	97.6432
436	92.3652
437	91.9967
438	94.9301
439	93.0118
440	97.3402
441	101.4876
442	102.9519
443	112.9303
444	111.2462
445	110.0225
446	104.9335
447	107.0957
448	103.8846
449	102.5014
450	97.4153
451	100.9353
452	98.9996
453	95.7708
454	95.4663
455	96.7447
456	95.38
457	96.3626
458	97.512
459	99.6777
460	100.7831
461	101.7332
462	97.5352
463	102.4076
464	101.7294
465	99.7645
466	101.1922
467	103.5421
468	98.6403
469	96.8374
470	99.296
471	98.0112
472	99.8805
473	101.854
474	101.402
475	105.8725
476	101.5052
477	101.6191
478	101.6037
479	103.707
480	108.2569
481	108.8068
482	103.0485
483	99.5229
484	102.2214
485	106.0085
486	96.5209
487	97.6884
488	99.1108
489	101.6344
490	100.916
491	99.5837
492	100.3162
493	92.3288
494	99.6231
495	97.4412
496	99.6192
497	98.5469
498	101.4342
499	101.6669
500	99.5684
501	99.0676
502	99.4722
503	91.3405
504	92.6793
505	96.8727
506	94.7254
507	100.1674
508	102.1669
509	97.8896
510	90.6863
511	94.8861
512	93.1446
513	103.5838
514	102.3332
515	93.0603
516	98.6248
517	92.5004
518	100.2459
519	100.7344
520	99.1509
521	94.5988
522	90.7741
523	89.4094
524	89.508
525	92.1198
526	101.8195
527	102.4023
528	101.0259
529	99.1576
530	97.143
531	90.9173
532	89.4666
533	91.3889
534	94.5336
535	97.1887
536	96.1136
537	94.8609
538	92.9758
539	100.2225
540	103.4901
541	96.8384
542	99.6587
543	100.4928
544	98.8519
545	101.3514
546	103.2934
547	105.6634
548	105.0454
549	101.1494
550	104.0183
551	104.1519
552	100.0238
553	98.7896
554	98.4772
555	101.1628
556	105.4021
557	99.2262
558	101.0661
559	102.5949
560	100.1896
561	104.0353
562	103.1614
563	108.2355
564	105.7964
565	103.3647
566	99.461
567	94.5278
568	95.2282
569	99.4437
570	89.6253
571	90.3756
572	93.7179
573	93.2362
574	93.9209
575	98.1813
576	94.9272
577	97.0138
578	97.9348
579	98.2511
580	98.2128
581	96.0817
582	95.8289
583	89.3127
584	88.5687
585	87.4033
586	87.7096
587	90.2726
588	98.165
589	98.1096
590	97.069
591	93.3529
592	90.4563
593	91.5442
594	92.608
595	93.8659
596	100.1502
597	98.7997
598	98.1454
599	100.0652
600	102.7252
601	96.6633
602	99.1695
603	97.292
604	100.3185
605	96.2109
606	94.8251
607	96.9194
608	98.4277
609	95.9912
610	100.2656
611	104.9498
612	104.5706
613	100.9889
614	98.9019
615	99.5146
616	100.705
617	97.2439
618	94.4134
619	92.492
620	94.6369
621	89.8598
622	92.4013
623	94.4942
624	96.8917
625	95.9157
626	93.791
627	95.1786
628	92.5795
629	94.1921
630	91.7033
631	90.2957
632	96.3688
633	99.8502
634	96.9843
635	100.1828
636	94.3298
637	101.9451
638	100.3965
639	102.7996
640	94.8216
641	92.8311
642	92.5882
643	90.7518
644	92.6667
645	93.2831
646	91.4414
647	92.9157
648	93.3977
649	92.0852
650	95.9457
651	89.9028
652	86.7246
653	96.9062
654	94.7461
655	100.0915
656	97.9061
657	93.239
658	92.4261
659	90.7859
660	94.5818
661	100.3365
662	102.3909
663	99.2298
664	100.9959
665	97.6111
666	101.4583
667	99.4313
668	100.0591
669	102.0255
670	102.5798
671	103.0797
672	99.4507
673	91.3452
674	93.1454
675	98.3868
676	96.5089
677	96.1858
678	96.1037
679	98.1797
680	96.6882
681	96.2078
682	88.3918
683	94.3905
684	98.267
685	95.7598
686	100.1434
687	96.8899
688	101.5971
689	101.6453
690	104.644
691	105.2062
692	104.806
693	104.0109
694	103.206
695	100.8609
696	100.5168
697	98.9822
698	96.1356
699	101.9359
700	93.3161
701	92.9252
702	94.3346
703	95.4036
704	99.472
705	100.7902
706	101.2216
707	98.6023
708	94.9623
709	94.1385
710	95.7661
711	93.0521
712	97.5834
713	94.3183
714	96.5383
715	93.8444
716	95.2503
717	99.8507
718	101.1639
719	102.0485
720	100.9641
721	102.0614
722	101.415
723	99.007
724	99.1858
725	101.2456
726	88.9916
727	89.3328
728	92.1911
729	98.0243
730	99.1309
731	104.6429
732	100.2322
733	100.8688
734	100.2116
735	99.9279
736	96.7405
737	94.2409
738	89.1928
739	87.2033
740	90.3808
741	88.6844
742	90.2922
743	94.5374
744	98.4735
745	101.0053
746	98.6262
747	97.2341
748	94.6071
749	90.3512
750	86.9172
751	87.558
752	88.6292
753	86.8733
754	91.9471
755	92.364
756	92.3019
757	88.8243
758	98.7308
759	100.6637
760	103.0254
761	100.6368
762	90.9036
763	87.2627
764	94.3294
765	90.7126
766	89.4638
767	94.9968
768	97.1666
769	98.2813
770	100.3791
771	99.0767
772	100.2409
773	98.0433
774	103.1312
775	97.564
776	99.4046
777	98.4101
778	95.1416
779	95.2949
780	97.0171
781	94.1009
782	97.0055
783	89.7564
784	87.6009
785	89.4648
786	90.906
787	90.638
788	88.3254
789	90.0343
790	89.8887
791	92.7497
792	89.1171
793	88.4164
794	88.3192
795	83.8685
796	84.1633
797	96.5968
798	97.7738
799	101.85
800	106.235
801	105.7283
802	104.3473
803	101.8847
804	100.8621
805	98.982
806	103.1618
807	104.6484
808	103.7498
809	98.2868
810	101.7138
811	100.5699
812	92.1977
813	96.6224
814	98.8191
815	97.3892
816	95.9883
817	95.2669
818	97.9713
819	95.4116
820	98.0455
821	100.8783
822	99.2545
823	102.9096
824	104.9704
825	102.4763
826	96.1116
827	96.4441
828	94.9051
829	96.0836
830	96.9112
831	97.5632
832	99.4351
833	96.6134
834	94.4214
835	91.2891
836	95.8002
837	101.4743
838	98.154
839	98.0004
840	99.8349
841	95.5211
842	87.1877
843	86.0669
844	87.3873
845	90.9167
846	92.405
847	87.0445
848	91.9642
849	92.3736
850	91.3348
851	89.5916
852	85.369
853	89.4271
854	90.8771
855	100.7496
856	100.1582
857	102.9981
858	106.3619
859	107.635
860	101.8268
861	106.1595
862	99.9792
863	99.0015
864	104.3749
865	107.9454
866	109.0399
867	110.0877
868	106.3606
869	103.2777
870	95.7441
871	89.7576
872	93.5369
873	96.9177
874	96.5179
875	93.2272
876	91.7636
877	94.4737
878	94.6241
879	92.5613
880	96.5725
881	99.8317
882	93.2881
883	94.276
884	91.991
885	90.4808
886	90.4908
887	94.8237
888	95.1214
889	100.4189
890	103.5805
891	102.5026
892	101.4068
893	95.7838
894	97.9535
895	97.0356
896	97.2636
897	100.8614
898	98.1749
899	93.2618
900	92.3886
901	91.8892
902	87.4743
903	83.7757
904	84.2756
905	88.833
906	88.7463
907	88.6188
908	91.367
909	91.9409
910	88.0333
911	94.9199
912	96.083
913	96.586
914	89.5696
915	89.4082
916	97.0221
917	101.071
918	98.7342
919	95.7626
920	98.1067
921	97.3993
922	99.648
923	101.1062
924	102.7419
925	95.7739
926	102.7102
927	103.9322
928	98.7806
929	98.3904
930	96.0948
931	96.4506
932	93.9957
933	104.9946
934	110.0165
935	102.0068
936	101.6106
937	101.9364
938	104.1217
939	101.6496
940	109.2086
941	104.2668
942	100.7416
943	101.0724
944	99.1448
945	95.7197
946	101.229
947	107.3125
948	109.8064
949	108.3374
950	107.2553
951	101.7595
952	104.0994
953	102.7917
954	101.4928
955	94.8134
956	95.766
957	96.0935
958	93.2745
959	98.2829
960	96.7887
961	92.7528
962	93.2316
963	95.7047
964	92.9727
965	88.99
966	95.4895
967	99.3638
968	101.5057
969	96.8837
970	101.3097
971	100.8016
972	98.0666
973	95.9927
974	96.7428
975	96.7176
976	94.527
977	92.5434
978	88.8142
979	90.8292
980	100.4065
981	95.6633
982	93.8783
983	97.0486
984	96.5556
985	99.7246
986	100.6604
987	106.7289
988	108.1107
989	107.5575
990	103.585
991	102.1924
992	100.3835
993	94.5224
994	92.9185
995	98.9333
996	94.3943
997	91.022
998	90.9631
999	94.9447
1000	88.6202
1001	93.173
1002	96.5714
1003	98.6705
1004	100.0674
1005	102.4053
1006	102.0242
1007	104.1622
1008	105.7476
1009	100.3142
1010	105.1393
1011	109.2046
1012	104.0734
1013	103.9147
1014	101.1347
1015	98.7513
1016	91.8603
1017	90.9497
1018	92.8801
1019	86.4151
1020	90.4244
1021	102.5039
1022	110.5998
1023	104.2665
1024	100.5046
1025	103.6173
1026	97.83
1027	100.3602
1028	94.7202
1029	93.5943
1030	96.6521
1031	95.6713
1032	97.4813
1033	93.2115
1034	98.1574
1035	96.3776
1036	96.2919
1037	98.5108
1038	97.5161
1039	90.6519
1040	91.9695
1041	95.4696
1042	100.7238
1043	99.0655
1044	96.7735
1045	97.4832
1046	91.6935
1047	91.1628
1048	95.7189
1049	92.5893
1050	90.049
1051	91.3022
1052	90.9379
1053	85.8181
1054	88.6455
1055	89.6804
1056	89.4544
1057	90.4983
1058	92.72
1059	90.3172
1060	86.2532
1061	88.891
1062	87.9781
1063	92.4572
1064	93.516
1065	98.9871
1066	97.4706
1067	96.0382
1068	97.2991
1069	92.4046
1070	95.5669
1071	88.2248
1072	92.7971
1073	94.0032
1074	94.4654
1075	93.2256
1076	93.3383
1077	88.6739
1078	92.399
1079	93.185
1080	93.8377
1081	92.3411
1082	93.8065
1083	93.6449
1084	96.6473
1085	97.4466
1086	94.1704
1087	98.2534
1088	103.1513
1089	109.2824
1090	107.3707
1091	103.2645
1092	97.1824
1093	97.338
1094	99.3532
1095	98.5312
1096	98.6485
1097	99.1842
1098	97.4472
1099	96.6392
1100	95.7467
1101	102.2747
1102	103.1277
1103	109.4995
1104	102.3163
1105	101.8758
1106	97.5787
1107	92.9895
1108	93.0651
1109	93.168
1110	97.7781
1111	103.8346
1112	101.9658
1113	102.6236
1114	100.7735
1115	102.5087
1116	103.0929
1117	103.2801
1118	102.5716
1119	103.9768
1120	98.1738
1121	97.9682
1122	99.5166
1123	95.836
1124	95.3985
1125	100.7481
1126	93.5247
1127	95.7384
1128	94.3869
1129	88.9018
1130	89.2934
1131	92.1695
1132	93.9835
1133	99.167
1134	96.7676
1135	92.6046
1136	91.9889
1137	86.7191
1138	87.1311
1139	89.298
1140	85.8067
1141	87.8239
1142	94.703
1143	100.7299
1144	99.3335
1145	93.7265
1146	93.6537
1147	96.1065
1148	97.2094
1149	92.4774
1150	91.0674
1151	89.9443
1152	91.5661
1153	93.083
1154	96.964
1155	98.5348
1156	95.3609
1157	101.2269
1158	92.7513
1159	95.854
1160	95.7503
1161	96.9584
1162	99.8207
1163	97.9424
1164	93.3887
1165	96.5449
1166	100.1735
1167	97.1231
1168	92.9749
1169	94.7839
1170	92.7072
1171	95.771
1172	99.7534
1173	103.0832
1174	93.5381
1175	91.4411
1176	98.0005
1177	90.3456
1178	94.1192
1179	99.342
1180	100.6513
1181	99.5964
1182	94.855
1183	96.8185
1184	101.2628
1185	100.7348
1186	94.8693
1187	94.5489
1188	92.9745
1189	99.9847
1190	97.9024
1191	99.0727
1192	97.8276
1193	95.2616
1194	99.7578
1195	100.4518
1196	98.7061
1197	98.5906
1198	96.2001
1199	97.5527
1200	95.1673
1201	94.8806
1202	95.2408
1203	97.1215
1204	96.4089
1205	91.0643
1206	94.789
1207	94.8519
1208	94.2796
1209	96.3989
1210	97.6417
1211	100.7433
1212	103.5104
1213	104.9522
1214	100.5621
1215	101.9812
1216	102.1289
1217	97.4569
1218	91.5154
1219	90.6341
1220	89.7768
1221	98.6013
1222	100.8031
1223	100.9237
1224	101.6509
1225	96.3514
1226	92.0911
1227	95.6603
1228	96.2626
1229	95.5326
1230	94.1042
1231	96.0745
1232	102.8835
1233	100.5386
1234	103.8686
1235	97.2787
1236	95.604
1237	91.8793
1238	92.4886
1239	94.2562
1240	95.5804
1241	93.8103
1242	95.7543
1243	100.7231
1244	97.9967
1245	100.4659
1246	94.8782
1247	98.9647
1248	97.8424
1249	94.8753
1250	93.6574
1251	92.8653
1252	92.1607
1253	88.1493
1254	91.5335
1255	92.115
1256	89.6825
1257	89.5769
1258	89.9213
1259	93.684
1260	96.0628
1261	96.6267
1262	105.7119
1263	113.8183
1264	106.4581
1265	103.1179
1266	101.412
1267	101.1846
1268	100.3841
1269	98.9059
1270	94.5929
1271	97.6742
1272	96.8409
1273	96.4265
1274	98.1434
1275	96.2501
1276	95.4966
1277	94.8759
1278	88.9175
1279	87.2163
1280	89.7882
1281	92.8991
1282	92.5918
1283	94.0944
1284	94.5234
1285	92.6548
1286	91.9585
1287	93.8457
1288	91.5598
1289	95.8763
1290	91.9433
1291	90.0581
1292	90.7233
1293	93.1315
1294	97.3092
1295	102.7256
1296	100.1213
1297	97.352
1298	98.8957
1299	98.5001
1300	102.4902
1301	97.1838
1302	96.2188
1303	96.052
1304	96.8256
1305	95.0804
1306	96.1786
1307	92.8541
1308	89.6257
1309	86.6565
1310	91.4735
1311	92.2877
1312	85.3205
1313	92.6209
1314	87.0472
1315	87.2275
1316	90.6821
1317	92.7642
1318	92.4357
1319	94.6566
1320	98.5802
1321	90.7016
1322	95.2708
1323	100.7326
1324	96.8316
1325	101.1837
1326	102.6934
1327	100.0768
1328	98.4039
1329	98.8464
1330	94.5638
1331	91.0779
1332	91.3002
1333	94.9719
1334	93.7591
1335	94.7203
1336	95.3407
1337	92.5035
1338	94.234
1339	94.5296
1340	98.1922
1341	94.9341
1342	94.8637
1343	92.7518
1344	87.2529
1345	84.053
1346	85.2356
1347	86.7777
1348	88.3728
1349	88.8472
1350	89.5486
1351	95.4873
1352	95.834
1353	95.2877
1354	94.841
1355	94.5951
1356	95.8763
1357	96.1555
1358	95.4633
1359	97.0006
1360	97.516
1361	93.5166
1362	92.3663
1363	86.5709
1364	87.9815
1365	92.801
1366	99.1401
1367	96.4873
1368	95.8242
1369	96.5706
1370	97.9954
1371	91.5152
1372	91.0148
1373	90.7916
1374	89.1548
1375	87.3694
1376	91.089
1377	84.0525
1378	86.3588
1379	91.3541
1380	93.9765
1381	89.2682
1382	92.98
1383	100.9599
1384	103.2639
1385	105.9776
1386	105.3587
1387	97.983
1388	99.7142
1389	95.0607
1390	97.5814
1391	100.3618
1392	98.6088
1393	96.7876
1394	93.977
1395	86.758
1396	89.5607
1397	91.3423
1398	92.906
1399	96.5819
1400	100.8637
1401	98.1224
1402	93.201
1403	89.9283
1404	92.0275
1405	89.177
1406	93.0458
1407	93.218
1408	91.4362
1409	96.3361
1410	99.1666
1411	102.2645
1412	102.4163
1413	102.4987
1414	96.2227
1415	97.5178
1416	98.4328
1417	100.5027
1418	99.9628
1419	101.9315
1420	99.2959
1421	99.7495
1422	99.9975
1423	98.3934
1424	88.9695
1425	93.8827
1426	93.9372
1427	97.5928
1428	101.5868
1429	101.2691
1430	94.654
1431	90.0389
1432	89.6619
1433	94.881
1434	101.4752
1435	103.5396
1436	102.5755
1437	108.2929
1438	100.9834
1439	99.6231
1440	104.983
1441	100.239
1442	99.9101
1443	103.1555
1444	98.6767
1445	102.6064
1446	100.6251
1447	102.9867
1448	105.3546
1449	98.3757
1450	93.9221
1451	92.8768
1452	97.4961
1453	92.0167
1454	99.6911
1455	99.6611
1456	100.2298
1457	104.3237
1458	97.4262
1459	100.6311
1460	94.8547
1461	94.9241
1462	98.4319
1463	102.0442
1464	98.4424
1465	100.591
1466	100.6911
1467	100.7052
1468	100.5112
1469	104.5639
1470	103.7168
1471	101.3181
1472	94.7961
1473	89.0602
1474	89.8326
1475	89.9255
1476	89.4371
1477	88.0055
1478	84.0806
1479	88.8401
1480	88.8068
1481	85.8926
1482	83.2469
1483	84.2003
1484	93.13
1485	94.5837
1486	95.5566
1487	96.4387
1488	94.5341
1489	89.2319
1490	97.5621
1491	93.4343
1492	92.5985
1493	94.2256
1494	94.7754
1495	97.4072
1496	96.5316
1497	96.8266
1498	91.0086
1499	93.4349
1500	96.0569
1501	98.4747
1502	92.203
1503	92.0449
1504	95.1848
1505	95.0814
1506	92.3333
1507	95.5382
1508	97.2425
1509	97.6949
1510	103.1349
1511	98.7067
1512	99.5861
1513	99.0329
1514	100.305
1515	102.1375
1516	99.1039
1517	93.742
1518	94.0057
1519	91.7835
1520	93.8084
1521	96.2494
1522	101.7318
1523	101.8468
1524	102.6354
1525	100.683
1526	94.8804
1527	90.7558
1528	91.4466
1529	91.1905
1530	93.4074
1531	92.2465
1532	90.0199
1533	97.909
1534	103.8434
1535	104.8869
1536	99.4373
1537	101.4993
1538	98.6857
1539	93.3502
1540	95.0183
1541	94.1276
1542	90.9849
1543	88.2993
1544	83.778
1545	85.9311
1546	84.0132
1547	84.9521
1548	82.2494
1549	83.7248
1550	92.9919
1551	94.3268
1552	93.9837
1553	96.3728
1554	95.6986
1555	88.9047
1556	93.708
1557	98.1563
1558	101.3435
1559	98.8339
1560	99.5674
1561	92.0467
1562	92.8354
1563	97.4754
1564	96.6138
1565	99.9858
1566	98.0387
1567	93.5521
1568	95.2375
1569	96.1152
1570	93.4841
1571	94.9848
1572	95.8008
1573	93.0081
1574	93.193
1575	92.2262
1576	91.8827
1577	96.0985
1578	96.5699
1579	94.0556
1580	94.7473
1581	97.0585
1582	97.5414
1583	97.2331
1584	97.5904
1585	93.6165
1586	97.9443
1587	96.2588
1588	92.6494
1589	93.5702
1590	96.0804
1591	99.6958
1592	95.2407
1593	94.489
1594	93.435
1595	90.352
1596	96.6368
1597	97.8223
1598	102.2981
1599	100.6791
1600	100.6795
1601	100.6335
1602	98.5317
1603	96.4615
1604	89.97
1605	87.9282
1606	86.1418
1607	90.7383
1608	88.9395
1609	88.9954
1610	89.5507
1611	91.3665
1612	92.9037
1613	93.6975
1614	96.2127
1615	91.9689
1616	95.1481
1617	93.6893
1618	90.4497
1619	90.9066
1620	90.6924
1621	93.4474
1622	94.0552
1623	91.2065
1624	89.6085
1625	95.6785
1626	98.3252
1627	100.1455
1628	98.2309
1629	91.0106
1630	92.1593
1631	91.9053
1632	88.7869
1633	90.779
1634	93.3504
1635	94.2228
1636	96.1554
1637	97.6302
1638	92.8718
1639	91.236
1640	92.2795
1641	94.3262
1642	88.5621
1643	87.7525
1644	93.6049
1645	91.909
1646	95.8788
1647	101.9586
1648	106.605
1649	102.0953
1650	94.6244
1651	94.4398
1652	95.219
1653	96.6905
1654	95.0912
1655	91.3892
1656	93.0351
1657	95.7764
1658	102.9021
1659	109.0569
1660	103.0117
1661	106.4186
1662	102.3373
1663	99.2695
1664	95.7853
1665	98.0423
1666	95.2455
1667	96.52
1668	98.4423
1669	98.9421
1670	92.5364
1671	90.4895
1672	95.3139
1673	100.3587
1674	105.7588
1675	106.1959
1676	107.6475
1677	102.4742
1678	99.7699
1679	96.026
1680	94.0383
1681	91.3815
1682	90.8747
1683	94.2225
1684	93.1549
1685	92.6544
1686	99.3818
1687	97.5237
1688	94.26
1689	94.4922
1690	92.0356
1691	92.197
1692	95.0421
1693	99.7447
1694	95.054
1695	93.0174
1696	96.8624
1697	100.9877
1698	98.8635
1699	100.3506
1700	93.5573
1701	96.644
1702	89.2424
1703	92.8611
1704	81.2689
1705	75.5771
1706	79.4541
1707	85.3742
1708	86.048
1709	92.5511
1710	95.4819
1711	95.8394
1712	93.9727
1713	94.8684
1714	94.1065
1715	98.3891
1716	95.271
1717	88.2642
1718	90.0329
1719	93.3701
1720	94.0823
1721	95.2219
1722	98.199
1723	95.7007
1724	94.1327
1725	95.8261
1726	97.6512
1727	95.7056
1728	96.0843
1729	92.8095
1730	99.3694
1731	99.2127
1732	102.2588
1733	101.4208
1734	94.4148
1735	95.7732
1736	92.3337
1737	95.6988
1738	95.3308
1739	96.0311
1740	101.3723
1741	98.4677
1742	92.8716
1743	91.7025
1744	91.548
1745	93.2979
1746	92.4388
1747	92.4464
1748	100.9288
1749	99.7184
1750	101.4077
1751	95.7248
1752	89.4615
1753	83.5649
1754	86.5775
1755	86.8682
1756	88.3369
1757	90.2641
1758	91.341
1759	100.1161
1760	95.2868
1761	90.3128
1762	86.3842
1763	87.5417
1764	89.7521
1765	90.2418
1766	86.9177
1767	91.902
1768	92.3154
1769	97.0187
1770	95.598
1771	94.2833
1772	92.1962
1773	88.7975
1774	87.6593
1775	89.37
1776	87.6069
1777	92.9181
1778	89.9804
1779	92.8018
1780	94.6663
1781	94.0407
1782	96.7421
1783	102.0077
1784	105.7991
1785	100.2064
1786	97.8512
1787	93.8933
1788	93.9364
1789	96.5969
1790	94.5104
1791	94.3559
1792	97.296
1793	97.8539
1794	96.3545
1795	100.9965
1796	100.0524
1797	95.6658
1798	99.3559
1799	95.1748
1800	96.0909
1801	94.0215
1802	92.1462
1803	97.2197
1804	100.5473
1805	98.1805
1806	94.5005
1807	96.1922
1808	91.5268
1809	96.0556
1810	97.4055
1811	100.5152
1812	99.4006
1813	100.3003
1814	96.6782
1815	95.0331
1816	94.4468
1817	91.2039
1818	95.2501
1819	98.4701
1820	104.0509
1821	98.6634
1822	93.1695
1823	92.935
1824	97.0036
1825	94.2076
1826	98.5986
1827	94.6642
1828	90.2204
1829	87.355
1830	97.3822
1831	95.1735
1832	100.4528
1833	100.8991
1834	101.679
1835	101.7425
1836	104.6652
1837	101.0907
1838	96.6113
1839	97.551
1840	94.7023
1841	92.9628
1842	99.3528
1843	101.5312
1844	104.6707
1845	101.182
1846	100.8316
1847	99.4368
1848	96.654
1849	96.095
1850	98.9719
1851	103.3574
1852	99.2828
1853	104.2461
1854	109.9048
1855	107.7856
1856	104.1882
1857	102.349
1858	92.7553
1859	96.8547
1860	97.5854
1861	98.8546
1862	98.9302
1863	95.6156
1864	99.6273
1865	100.2599
1866	97.3422
1867	94.1469
1868	91.911
1869	89.0118
1870	86.0178
1871	87.7873
1872	90.6647
1873	86.7942
1874	93.9238
1875	96.6721
1876	98.1899
1877	98.2663
1878	94.8216
1879	98.3355
1880	96.1687
1881	91.6634
1882	94.9506
1883	96.5498
1884	98.6884
1885	96.5957
1886	98.5744
1887	94.4523
1888	98.0604
1889	96.0885
1890	97.6598
1891	98.409
1892	94.9154
1893	91.8107
1894	94.9168
1895	96.4442
1896	98.2048
1897	102.575
1898	103.4096
1899	99.0583
1900	98.1698
1901	102.0826
1902	102.3337
1903	96.6062
1904	98.6891
1905	95.1551
1906	90.6436
1907	91.3058
1908	92.3439
1909	87.9793
1910	90.4755
1911	89.8393
1912	87.2491
1913	86.1928
1914	93.1531
1915	96.6014
1916	98.0032
1917	92.9986
1918	92.514
1919	91.9439
1920	90.5432
1921	90.495
1922	90.5167
1923	89.6144
1924	86.2434
1925	80.826
1926	76.7176
1927	85.9642
1928	89.509
1929	93.0475
1930	93.3092
1931	96.2934
1932	97.2794
1933	93.7211
1934	91.2987
1935	91.7663
1936	95.2269
1937	100.8558
1938	99.3303
1939	99.8522
1940	97.4572
1941	104.1548
1942	100.1426
1943	101.7336
1944	97.0327
1945	93.7095
1946	96.9732
1947	95.79
1948	97.5304
1949	99.1483
1950	99.3931
1951	94.61
1952	97.0503
1953	91.4681
1954	93.8175
1955	92.0422
1956	97.3357
1957	98.3063
1958	97.4983
1959	96.1258
1960	97.4406
1961	101.4297
1962	93.7623
1963	86.7685
1964	87.3139
1965	88.1341
1966	89.287
1967	92.3701
1968	93.8309
1969	98.3107
1970	101.9659
1971	101.3597
1972	97.8312
1973	93.0293
1974	92.0995
1975	93.2282
1976	93.4228
1977	91.5303
1978	86.5459
1979	87.8665
1980	89.9444
1981	91.1476
1982	97.6023
1983	95.9041
1984	95.9726
1985	95.8504
1986	98.9892
1987	98.2178
1988	98.7826
1989	98.9639
1990	96.1391
1991	95.4745
1992	93.5189
1993	90.67
1994	87.8384
1995	87.4159
1996	83.8668
1997	86.1694
1998	88.3571
1999	86.0969
2000	89.3448
2001	94.987
2002	93.4512
2003	91.7349
2004	96.2741
2005	103.5418
2006	101.8226
2007	97.9379
2008	90.9236
2009	86.4122
2010	85.992
2011	89.0183
2012	89.7243
2013	97.4159
2014	93.3477
2015	91.8667
2016	92.0576
2017	94.5862
2018	94.5573
2019	94.9547
2020	94.9718
2021	99.2392
2022	101.7326
2023	103.1004
2024	102.1446
2025	102.5595
2026	98.8474
2027	99.9702
2028	97.2959
2029	93.7882
2030	92.8937
2031	92.2837
2032	98.7216
2033	98.4655
2034	94.7314
2035	95.722
2036	98.1706
2037	100.5092
2038	93.1332
2039	96.9268
2040	94.2418
2041	94.3746
2042	92.1971
2043	95.955
2044	97.1585
2045	97.1568
2046	99.1111
2047	96.9411
2048	97.3566
2049	100.5149
2050	96.2352
2051	98.411
2052	97.6066
2053	98.0757
2054	96.0423
2055	92.3881
2056	96.6506
2057	92.2802
2058	98.2564
2059	100.9976
2060	105.7738
2061	100.2737
2062	102.6958
2063	100.0061
2064	96.2235
2065	98.4325
2066	96.9786
2067	95.2932
2068	92.33
2069	94.121
2070	93.2427
2071	94.1344
2072	90.9766
2073	87.9052
2074	87.3134
2075	90.1959
2076	93.3273
2077	93.5399
2078	89.4734
2079	94.6658
2080	93.1389
2081	94.8508
2082	93.6483
2083	93.1709
2084	90.3986
2085	89.1618
2086	90.2304
2087	94.642
2088	98.7061
2089	94.934
2090	93.622
2091	88.0539
2092	91.6472
2093	91.4409
2094	92.2395
2095	96.459
2096	99.9
2097	102.3351
2098	98.6617
2099	94.3634
2100	94.1387
2101	96.6152
2102	95.0694
2103	94.4348
2104	95.6857
2105	94.1064
2106	89.3829
2107	87.9271
2108	87.3915
2109	90.5329
2110	92.381
2111	91.045
2112	92.2542
2113	98.0613
2114	98.2191
2115	96.6854
2116	95.5544
2117	93.2052
2118	90.0919
2119	91.8653
2120	90.0773
2121	91.4454
2122	90.8124
2123	91.2692
2124	98.5018
2125	98.3486
2126	102.9236
2127	97.5
2128	94.5577
2129	90.8286
2130	93.1481
2131	90.3425
