time	X
507	9.9821
508	10.0215
509	10.0507
510	10.1232
511	10.1118
512	10.0466
513	10.007
514	9.9673
515	10.0857
516	9.9867
517	10.0578
518	9.9918
519	9.8913
520	9.9126
521	9.8705
522	10.0406
523	10.0084
524	10.0406
525	10.1431
526	10.0035
527	9.9114
528	9.8436
529	9.9188
530	9.9972
531	9.8558
532	9.9938
533	9.8946
534	10.0156
535	9.8827
536	9.9532
537	10.0656
538	9.9253
539	9.955
540	9.9987
541	10.0601
542	9.9742
543	10.0363
544	10.0768
545	10.18
546	10.029
547	9.8708
548	9.8746
549	9.8795
550	9.8887
551	9.8164
552	9.8996
553	9.9611
554	9.9647
555	10.1339
556	10.1649
557	10.0734
558	9.9925
559	10.0299
560	9.9853
561	10.0692
562	10.084
563	10.1702
564	10.1324
565	10.1339
566	10.13
567	10.1559
568	10.156
569	10.0718
570	10.0487
571	10.0065
572	9.9639
573	9.9487
574	9.9687
575	9.9399
576	9.9467
577	10.0389
578	10.0533
579	10.1698
580	10.1234
581	9.9969
582	9.8788
583	10.0044
584	10.0138
585	9.8156
586	9.9686
587	10.0038
588	10.1121
589	10.0527
590	10.0559
591	10.1124
592	10.0379
593	10.0435
594	10.0424
595	10.0695
596	10.0457
597	10.0345
598	9.9066
599	9.9642
600	9.9472
601	9.9944
602	9.9772
603	9.882
604	9.9812
605	9.8835
606	10.0534
607	10.0577
608	9.9646
609	10.0185
610	9.8958
611	9.821
612	10.0172
613	10.0214
614	9.9173
615	10.0495
616	10.1665
617	10.1631
618	10.0195
619	9.9171
620	9.7829
621	9.6504
622	9.9262
623	9.8469
624	9.8609
625	9.9416
626	10.0386
627	9.9809
628	9.9232
629	9.8848
630	9.9533
631	9.8848
632	9.9248
633	9.8775
634	9.8417
635	9.9802
636	10.0165
637	10.0419
638	9.9536
639	10.0794
640	9.8866
641	9.8885
642	9.848
643	10.0326
644	9.9603
645	9.9756
646	10.0357
647	9.9731
648	9.9421
649	9.842
650	9.9174
651	9.9271
652	9.917
653	10.0096
654	10.1261
655	10.0705
656	10.1626
657	10.1073
658	9.9633
659	9.8571
660	10.0312
661	10.0189
662	9.9238
663	10.1039
664	10.1553
665	10.0687
666	10.0105
667	9.97
668	9.9724
669	9.7759
670	9.8923
671	9.9513
672	10.0271
673	9.936
674	10.0027
675	10.0414
676	10.0002
677	9.809
678	9.9258
679	9.8886
680	9.9224
681	9.9417
682	9.9369
683	9.8338
684	9.8617
685	9.7595
686	9.8249
687	9.7952
688	9.7666
689	9.7005
690	9.7507
691	9.7028
692	9.848
693	9.9142
694	10.066
695	10.0411
696	10.0732
697	10.0329
698	9.9725
699	9.9616
700	9.8855
701	10.035
702	9.9638
703	9.9024
704	9.9529
705	9.8721
706	9.957
707	9.8489
708	9.9775
709	9.9457
710	9.836
711	9.9045
712	9.9091
713	9.9901
714	9.9758
715	10.0435
716	10.0795
717	10.0449
718	10.1142
719	10.0125
720	10.0875
721	9.9349
722	9.9373
723	10.09
724	9.9068
725	9.8742
726	9.8938
727	9.9414
728	10.0051
729	9.9318
730	9.9232
731	10.0888
732	10.0433
733	9.9593
734	10.0893
735	9.9167
736	9.9376
737	10.0224
738	9.9041
739	10.1088
740	10.1093
741	10.051
742	10.1039
743	10.101
744	10.0059
745	9.9933
746	9.9436
747	9.9603
748	10.1285
749	10.0538
750	9.8182
751	9.911
752	9.998
753	9.9517
754	9.8787
755	9.7683
756	9.782
757	9.8753
758	9.9133
759	9.9103
760	9.9804
761	9.912
762	9.8741
763	9.7771
764	9.8924
765	9.8377
766	9.7756
767	9.8293
768	9.8919
769	9.9469
770	10.091
771	10.0655
772	9.9123
773	9.9757
774	10.0018
775	9.9326
776	9.9892
777	10.0502
778	10.0989
779	10.0969
780	10.1148
781	10.1051
782	10.0658
783	9.9593
784	9.9084
785	9.8192
786	9.6984
787	9.7556
788	9.794
789	9.7971
790	9.7832
791	9.8489
792	9.9605
793	9.8797
794	9.9066
795	9.7725
796	9.8875
797	9.9471
798	10.0127
799	10.0754
800	9.9599
801	9.8813
802	10.072
803	9.9697
804	10.0345
805	9.9611
806	9.9087
807	10.0087
808	10.0462
809	10.0868
810	10.1705
811	10.1976
812	10.1889
813	10.1681
814	9.9833
815	10.033
816	10.111
817	9.9594
818	9.9772
819	10.0183
820	9.8549
821	9.9417
822	9.888
823	9.8827
824	9.9714
825	9.9544
826	9.8339
827	9.8418
828	9.9648
829	9.9643
830	9.9092
831	10.0005
832	9.9471
833	10.0103
834	10.0065
835	9.9001
836	9.8053
837	9.9187
838	10.0186
839	10.0109
840	9.9899
841	9.9962
842	10.0367
843	9.9536
844	9.9007
845	9.8854
846	9.9695
847	10.0264
848	10.0131
849	10.1742
850	10.1788
851	10.073
852	10.1464
853	10.0195
854	9.9232
855	9.9314
856	9.881
857	9.8243
858	9.9314
859	9.8274
860	9.9329
861	9.8802
862	9.8479
863	9.9531
864	9.9442
865	10.1536
866	10.1485
867	10.0561
868	10.058
869	10.147
870	9.9254
871	9.9852
872	10.008
873	9.9976
874	9.9872
875	10.0308
876	9.8616
877	9.7227
878	9.8378
879	10.0165
880	10.208
881	10.1878
882	10.0591
883	10.015
884	9.9892
885	10.1027
886	10.0789
887	10.124
888	9.9759
889	9.9552
890	9.9795
891	9.9892
892	9.9099
893	10.12
894	9.9233
895	9.9962
896	10.0329
897	9.8629
898	9.8748
899	9.844
900	9.9141
901	9.9178
902	9.9764
903	10.0129
904	9.9433
905	9.9417
906	9.8805
907	10.0121
908	10.0773
909	10.1255
910	10.0515
911	9.8625
912	9.9973
913	10.1109
914	10.06
915	9.8892
916	10.0192
917	9.9876
918	10.1827
919	10.0957
920	9.9385
921	9.7982
922	9.8999
923	10.019
924	10.1168
925	10.1311
926	10.0877
927	10.0557
928	10.0752
929	10.0121
930	9.9035
931	9.987
932	9.9684
933	9.8652
934	9.936
935	9.9143
936	9.8848
937	9.9809
938	9.7879
939	9.8972
940	9.9839
941	10.1716
942	10.1855
943	10.2071
944	10.1147
945	10.1992
946	9.9991
947	9.9821
948	9.8643
949	9.912
950	10.0128
951	10.1611
952	10.0967
953	9.9856
954	9.9557
955	9.9325
956	10.0977
957	9.98
958	9.9697
959	9.9626
960	10.0492
961	9.9065
962	9.936
963	9.8913
964	10.0511
965	10.0858
966	10.0772
967	10.0245
968	9.9839
969	9.7984
970	9.7918
971	9.7987
972	9.8431
973	9.8191
974	9.8693
975	10.0161
976	9.9964
977	10.0061
978	10.054
979	10.1158
980	10.1928
981	10.0739
982	10.0735
983	10.0631
984	10.076
985	10.0164
986	9.9628
987	9.8504
988	9.9934
989	10.0669
990	9.9094
991	9.9636
992	9.9819
993	9.903
994	9.9147
995	9.9189
996	9.9414
997	10.0315
998	9.936
999	9.7732
1000	9.8087
1001	9.7346
1002	9.9634
1003	9.9994
1004	9.8839
1005	9.9166
1006	9.9505
1007	9.8595
1008	10.0938
1009	10.0676
1010	10.162
1011	10.1624
1012	10.0386
1013	10.1204
1014	10.1308
1015	10.1526
1016	10.0519
1017	9.9131
1018	10.0907
1019	10.1155
1020	10.1966
1021	10.1597
1022	10.0696
1023	10.0018
1024	10.1259
1025	10.0864
1026	10.0928
1027	10.0301
1028	9.9482
1029	9.9229
1030	9.903
1031	9.9404
1032	9.8678
1033	9.9361
1034	9.9379
1035	9.8148
1036	9.861
1037	9.9408
1038	10.0671
1039	10.0906
1040	10.0913
1041	10.107
1042	9.9817
1043	10.063
1044	10.0704
1045	10.0863
1046	10.0785
1047	9.965
1048	10.1161
1049	9.9038
1050	9.8166
1051	9.8603
1052	9.9578
1053	9.9943
1054	10.025
1055	10.002
1056	10.071
1057	10.0348
1058	9.9657
1059	9.8354
1060	9.904
1061	10.0707
1062	10.107
1063	9.8372
1064	9.9884
1065	9.9724
1066	9.8825
1067	9.9904
1068	9.9043
1069	10.0082
1070	10.02
1071	9.9794
1072	9.9697
1073	9.9144
1074	10.0508
1075	10.051
1076	9.9347
1077	9.979
1078	10.0265
1079	10.1129
1080	9.8764
1081	9.9408
1082	10.0497
1083	10.0953
1084	10.0984
1085	10.0461
1086	9.9552
1087	10.1541
1088	10.0873
1089	10.1308
1090	10.0925
1091	10.0286
1092	9.9101
1093	10.0227
1094	10.0445
1095	10.0983
1096	10.1167
1097	10.1355
1098	10.1778
1099	10.1568
1100	10.0631
1101	10.0098
1102	10.1694
1103	9.9381
1104	9.9178
1105	10.0361
1106	10.2431
1107	10.1357
1108	10.0823
1109	10.0296
1110	10.0191
1111	10.0393
1112	10.0014
1113	9.9776
1114	10.0677
1115	10.0982
1116	10.0796
1117	9.9894
1118	10.0764
1119	9.9646
1120	9.9091
1121	9.9797
1122	10.126
1123	10.0489
1124	9.8889
1125	10.0096
1126	10.0776
1127	10.1199
1128	10.0986
1129	9.9223
1130	9.9672
1131	9.9773
1132	9.9459
1133	10.0522
1134	9.9217
1135	9.9542
1136	9.9519
1137	10.0225
1138	10.0695
1139	10.1509
1140	9.9941
1141	10.0227
1142	10.1355
1143	10.0019
1144	9.9796
1145	10.0059
1146	9.9932
1147	9.9889
1148	9.8769
1149	9.8426
1150	9.9303
1151	9.9528
1152	9.9623
1153	9.9479
1154	9.9881
1155	10.1397
1156	10.0683
1157	10.0756
1158	10.1128
1159	9.9518
1160	10.029
1161	9.968
1162	9.804
1163	9.8547
1164	10.0248
1165	9.9049
1166	10.0076
1167	10.1389
1168	10.2394
1169	10.1194
1170	9.99
1171	10.2002
1172	10.1274
1173	10.1691
1174	10.154
1175	9.9793
1176	10.0031
1177	10.1237
1178	10.0484
1179	9.9906
1180	9.9401
1181	9.9713
1182	10.0943
1183	9.9836
1184	9.9204
1185	9.9679
1186	9.9911
1187	9.9503
1188	9.9892
1189	10.0682
1190	9.8462
1191	9.913
1192	9.9864
1193	9.9889
1194	9.942
1195	10.0776
1196	10.2889
1197	10.2567
1198	10.2321
1199	10.0469
1200	10.1887
1201	10.0383
1202	9.9975
1203	10.0508
1204	9.9301
1205	9.9293
1206	10.0031
1207	9.8115
1208	9.8501
1209	9.9837
1210	10.0914
1211	10.0585
1212	10.2093
1213	10.1332
1214	9.9097
1215	10.0163
1216	10.1089
1217	10.0503
1218	9.9847
1219	10.08
1220	9.9399
1221	9.9875
1222	10.0364
1223	9.9164
1224	10.1071
1225	10.1172
1226	10.1809
1227	10.0797
1228	9.8573
1229	9.8203
1230	9.9512
1231	9.8733
1232	9.9017
1233	10.0397
1234	10.0627
1235	9.9768
1236	10.0037
1237	9.9731
1238	9.8714
1239	9.9551
1240	10.1065
1241	10.1469
1242	10.1326
1243	10.1133
1244	9.9977
1245	9.8721
1246	9.8722
1247	9.9494
1248	10.0485
1249	9.967
1250	10.0912
1251	10.149
1252	10.0975
1253	10.0035
1254	9.967
1255	10.0249
1256	9.9694
1257	10.2293
1258	10.172
1259	10.0934
1260	10.0076
1261	10.1307
1262	10.108
1263	10.0783
1264	10.0459
1265	9.8092
1266	9.8091
1267	9.9743
1268	9.9871
1269	9.8812
1270	9.8232
1271	10.0027
1272	10.0401
1273	10.1056
1274	10.0637
1275	10.0764
1276	10.1738
1277	10.0411
1278	9.889
1279	10.0494
1280	9.8619
1281	9.9277
1282	9.9729
1283	10.0385
1284	10.076
1285	10.0058
1286	9.8099
1287	9.832
1288	9.9738
1289	10.0575
1290	10.0392
1291	10.0576
1292	10.0018
1293	9.9027
1294	9.9988
1295	9.8784
1296	9.8902
1297	10.0382
1298	10.0049
1299	9.9828
1300	9.9479
1301	9.8143
1302	9.9125
1303	9.9951
1304	9.9118
1305	9.887
1306	9.8421
1307	9.8134
1308	9.9236
1309	9.8958
1310	9.9396
1311	9.9685
1312	10.0431
1313	9.8962
1314	9.8867
1315	9.9248
1316	9.8684
1317	9.8342
1318	9.9979
1319	10.1714
1320	10.0853
1321	10.1356
1322	10.1858
1323	10.2141
1324	10.0329
1325	10.1129
1326	10.1382
1327	10.1032
1328	9.9688
1329	10.1353
1330	10.1796
1331	10.0396
1332	10.0356
1333	10.0749
1334	9.9159
1335	10.0244
1336	10.0508
1337	10.0164
1338	10.1031
1339	10.1448
1340	10.2312
1341	10.2667
1342	10.181
1343	10.2136
1344	9.9501
1345	10.0088
1346	10.0133
1347	10.0632
1348	10.1078
1349	10.0447
1350	10.0418
1351	9.9306
1352	9.9711
1353	10.0347
1354	9.9246
1355	9.9653
1356	10.0218
1357	10.1347
1358	10.1125
1359	10.0168
1360	9.9285
1361	9.8593
1362	9.9227
1363	9.9095
1364	9.8083
1365	10.0547
1366	10.0409
1367	10.2223
1368	9.9636
1369	9.9673
1370	9.9555
1371	9.9133
1372	10.1283
1373	10.0548
1374	10.1461
1375	10.1365
1376	9.9275
1377	10.0659
1378	10.2543
1379	10.2007
1380	10.083
1381	10.1301
1382	10.0427
1383	9.9812
1384	9.9785
1385	9.8705
1386	9.8997
1387	9.8835
1388	10.0518
1389	10.0853
1390	10.0047
1391	9.9724
1392	10.073
1393	10.0826
1394	10.0668
1395	10.0059
1396	9.9674
1397	9.8373
1398	9.7727
1399	9.8216
1400	10.0267
1401	10.0001
1402	9.9671
1403	10.0541
1404	10.0098
1405	10.1532
1406	10.104
1407	10.0955
1408	9.8882
1409	9.8641
1410	9.8482
1411	9.8284
1412	9.8072
1413	9.987
1414	9.9382
1415	9.8138
1416	9.8635
1417	9.977
1418	9.9931
1419	10.1271
1420	10.1638
1421	10.1613
1422	10.1751
1423	9.9596
1424	10.1006
1425	10.1372
1426	9.9615
1427	10.0028
1428	9.9511
1429	9.8315
1430	9.9188
1431	9.8412
1432	9.8654
1433	9.8938
1434	10.0154
1435	10.0909
1436	10.0491
1437	10.0976
1438	10.1118
1439	10.1028
1440	10.0956
1441	9.9674
1442	9.9508
1443	10.0109
1444	10.0172
1445	10.0089
1446	10.0418
1447	9.9488
1448	9.9585
1449	9.8718
1450	9.964
1451	10.019
1452	10.0973
1453	10.0976
1454	10.0805
1455	10.0251
1456	10.0414
1457	9.9569
1458	9.9981
1459	10.0547
1460	10.0957
1461	10.0574
1462	10.0474
1463	9.8967
1464	9.812
1465	9.9264
1466	9.9564
1467	9.9397
1468	9.9638
1469	10.1701
1470	10.2129
1471	10.1502
1472	10.0672
1473	10.098
1474	10.0164
1475	10.0161
1476	10.0389
1477	10.1485
1478	10.1448
1479	10.0969
1480	10.1341
1481	10.1782
1482	10.0811
1483	10.0014
1484	10.0269
1485	10.0267
1486	9.9783
1487	9.8971
1488	10.0048
1489	10.0476
1490	9.9278
1491	9.9763
1492	10.0185
1493	10.0136
1494	9.8881
1495	9.8382
1496	9.8448
1497	10.0582
1498	9.987
1499	9.9673
1500	10.0181
1501	9.8209
1502	9.7545
1503	9.8535
1504	9.8617
1505	9.8855
1506	9.8101
1507	9.8829
1508	9.8715
1509	9.9156
1510	10.0968
1511	9.9949
1512	9.9275
1513	9.8531
1514	9.8597
1515	9.9064
1516	9.9608
1517	9.8981
1518	10.0002
1519	9.8249
1520	9.888
1521	9.8638
1522	9.8828
1523	9.946
1524	9.9912
1525	9.9591
1526	9.8726
1527	9.8469
1528	10.0964
1529	9.9748
1530	9.9977
1531	9.8807
1532	9.9951
1533	10.127
1534	10.0873
1535	10.193
1536	10.1563
1537	10.1287
1538	9.9658
1539	10.0121
1540	10.0816
1541	10.0365
1542	10.0494
1543	9.9896
1544	10.1616
1545	10.1778
1546	10.1555
1547	10.0866
1548	10.0642
1549	9.8829
1550	9.7928
1551	9.8473
1552	9.8456
1553	9.9815
1554	9.9932
1555	9.9117
1556	9.8623
1557	9.9914
1558	9.9679
1559	10.0173
1560	9.8654
1561	9.8806
1562	9.8321
1563	10.0842
1564	10.0471
1565	9.9752
1566	10.0203
1567	9.9999
1568	9.8736
1569	9.9378
1570	9.99
1571	10.0858
1572	10.003
1573	10.0091
1574	10.0499
1575	10.0606
1576	10.1029
1577	10.101
1578	10.0534
1579	10.1736
1580	10.0803
1581	10.1176
1582	10.1279
1583	10.0934
1584	9.9429
1585	10.0304
1586	9.9363
1587	9.9305
1588	10.0015
1589	9.9372
1590	9.9306
1591	10.0076
1592	9.9517
1593	10.0041
1594	9.896
1595	9.9488
1596	10.0141
1597	9.8869
1598	10.0355
1599	10.0383
1600	10.1197
1601	10.1298
1602	10.1315
1603	10.1929
1604	10.1253
1605	9.9421
1606	10.1571
1607	10.1152
1608	9.9881
1609	10.0195
1610	10.0491
1611	9.9343
1612	9.9252
1613	9.9582
1614	10.0181
1615	10.0138
1616	9.9498
1617	9.9886
1618	10.0016
1619	9.899
1620	9.9648
1621	9.8877
1622	9.911
1623	9.7194
1624	9.8251
1625	9.8432
1626	9.9973
1627	9.9211
1628	9.7933
1629	9.8628
1630	9.8692
1631	9.959
1632	9.9471
1633	9.9798
1634	9.9985
1635	10.0654
1636	10.1056
1637	10.1121
1638	10.0946
1639	10.0531
1640	10.125
1641	10.0464
1642	10.14
1643	9.9441
1644	10.023
1645	9.9977
1646	10.067
1647	10.0848
1648	9.9809
1649	9.9415
1650	9.9643
1651	9.9888
1652	9.9154
1653	9.9412
1654	9.8474
1655	9.9125
1656	9.958
1657	9.9162
1658	9.9639
1659	9.9648
1660	10.0572
1661	10.0462
1662	9.9703
1663	9.896
1664	9.8006
1665	9.7803
1666	9.9171
1667	9.9224
1668	9.9143
1669	9.9633
1670	10.0221
1671	9.9401
1672	9.8339
1673	9.8422
1674	9.8645
1675	9.9114
1676	9.9981
1677	9.9433
1678	10.0618
1679	10.0545
1680	10.1067
1681	10.1846
1682	9.9832
1683	10.0188
1684	9.9747
1685	10.1401
1686	9.9021
1687	9.9555
1688	10.0312
1689	9.9139
1690	9.7943
1691	9.8257
1692	9.9649
1693	10.0064
1694	10.0134
1695	10.0263
1696	10.0658
1697	9.9103
1698	9.8484
1699	9.9755
1700	9.8969
1701	10.0306
1702	10.0852
1703	9.8079
1704	9.8446
1705	10.0941
1706	10.1156
1707	10.0389
1708	10.0411
1709	10.0143
1710	9.8761
1711	9.9537
1712	9.8639
1713	10.0038
1714	9.9812
1715	9.9753
1716	9.9278
1717	9.7197
1718	9.8659
1719	9.7919
1720	9.9649
1721	9.9215
1722	9.9612
1723	9.9007
1724	9.895
1725	9.9285
1726	9.9714
1727	9.9938
1728	9.9456
1729	9.93
1730	10.1416
1731	10.175
1732	9.9631
1733	9.8922
1734	9.8602
1735	9.8724
1736	9.8592
1737	9.8854
1738	9.9607
1739	9.9569
1740	9.9794
1741	9.93
1742	9.8544
1743	9.8814
1744	10.0061
1745	10.0682
1746	10.0752
1747	9.946
1748	10.0735
1749	9.8666
1750	9.9832
1751	9.9735
1752	10.1428
1753	10.0435
1754	9.9043
1755	10.0007
1756	10.0453
1757	9.9782
1758	10.1123
1759	10.0522
1760	10.0264
1761	10.1129
1762	9.9653
1763	10.0912
1764	9.95
1765	9.9929
1766	10.0442
1767	9.9824
1768	9.9625
1769	9.9224
1770	9.9191
1771	9.9139
1772	10.0336
1773	10.0495
1774	10.0584
1775	10.1286
1776	10.1288
1777	10.2286
1778	10.0893
1779	10.0433
1780	10.045
1781	10.0147
1782	9.9649
1783	9.834
1784	9.9446
1785	9.9659
1786	9.9638
1787	10.072
1788	10.1739
1789	10.0276
1790	9.9663
1791	10.0814
1792	9.9738
1793	9.8502
1794	9.9491
1795	9.9327
1796	9.9212
1797	9.8382
1798	9.8682
1799	9.9185
1800	10.162
1801	10.2037
1802	10.2102
1803	10.1614
1804	10.0715
1805	10.0747
1806	10.0096
1807	10.0155
1808	9.9869
1809	9.8589
1810	10.059
1811	10.1309
1812	10.0344
1813	10.1708
1814	9.9784
1815	10.0214
1816	10.0054
1817	10.1165
1818	10.0191
1819	10.0144
1820	9.966
1821	10.1014
1822	10.0831
1823	9.9541
1824	9.8504
1825	9.9985
1826	9.8907
1827	10.0032
1828	9.9761
1829	9.9304
1830	10.0593
1831	10.1637
1832	10.1901
1833	9.9749
1834	9.9095
1835	9.9685
1836	9.9564
1837	10.1402
1838	10.0786
1839	10.0197
1840	10.031
1841	10.0638
1842	9.9305
1843	9.8737
1844	9.9478
1845	9.928
1846	10.0887
1847	10.0418
1848	10.0329
1849	9.9513
1850	9.9986
1851	9.993
1852	10.075
1853	9.9758
1854	10.1016
1855	10.0119
1856	9.8834
1857	9.817
1858	10.0274
1859	9.9742
1860	9.9053
1861	9.8422
1862	9.8829
1863	9.8238
1864	9.9946
1865	9.8776
1866	9.8727
1867	9.9195
1868	9.87
1869	9.8726
1870	9.9889
1871	9.8738
1872	9.8269
1873	9.8077
1874	9.8798
1875	9.9444
1876	9.8647
1877	9.9049
1878	9.9929
1879	9.9451
1880	9.9338
1881	9.8598
1882	9.8574
1883	9.9338
1884	10.0387
1885	10.0419
1886	10.1184
1887	10.0035
1888	10.0213
1889	9.8974
1890	10.0177
1891	10.0709
1892	9.9525
1893	10.0152
1894	10.0028
1895	9.8393
1896	9.9706
